   8.000000000000E-004   0.000000000000E+000   3.859667411759E-005   8.000000000000E-004   1.092630823271E+001   1.092630823271E+001   2.486898871650E-001   2.486898871650E-001  -2.486898871650E-001   2.195240594370E-002   2.620770676229E+000
   1.600000000000E-003   0.000000000000E+000   1.501971949672E-004   1.600000000000E-003   2.155407637150E+001   2.155407637150E+001   4.817536741020E-001   4.817536741020E-001  -4.817536741020E-001   2.195240594370E-002   1.019860941963E+001
   2.400000000000E-003   0.000000000000E+000   3.079830032116E-004   2.400000000000E-003   3.086468728369E+001   3.086468728369E+001   6.845471059290E-001   6.845471059290E-001  -6.845471059290E-001   2.195240594370E-002   2.091249679014E+001
   3.200000000000E-003   0.000000000000E+000   4.724259142096E-004   3.200000000000E-003   3.822657273714E+001   3.822657273714E+001   8.443279255020E-001   8.443279255020E-001  -8.443279255020E-001   2.195240594370E-002   3.207841118328E+001
   4.000000000000E-003   0.000000000000E+000   6.029393655011E-004   4.000000000000E-003   4.318523886787E+001   4.318523886787E+001   9.510565162950E-001   9.510565162950E-001  -9.510565162950E-001   2.195240594370E-002   4.094046559129E+001
   4.800000000000E-003   0.000000000000E+000   6.672642182769E-004   4.800000000000E-003   4.543049038114E+001   4.543049038114E+001   9.980267284280E-001   9.980267284280E-001  -9.980267284280E-001   2.195240594370E-002   4.530821726321E+001
   5.600000000000E-003   0.000000000000E+000   6.494863708418E-004   5.600000000000E-003   4.482120491436E+001   4.482120491436E+001   9.822872507290E-001   9.822872507290E-001  -9.822872507290E-001   2.195240594370E-002   4.410107539647E+001
   6.400000000000E-003   0.000000000000E+000   5.540030664943E-004   6.400000000000E-003   4.139563897328E+001   4.139563897328E+001   9.048270524660E-001   9.048270524660E-001  -9.048270524660E-001   2.195240594370E-002   3.761761924838E+001
   7.200000000000E-003   0.000000000000E+000   4.044355693197E-004   7.200000000000E-003   3.536903235468E+001   3.536903235468E+001   7.705132427760E-001   7.705132427760E-001  -7.705132427760E-001   2.195240594370E-002   2.746176723072E+001
   8.000000000000E-003   0.000000000000E+000   2.377848918449E-004   8.000000000000E-003   2.712005931270E+001   2.712005931270E+001   5.877852522920E-001   5.877852522920E-001  -5.877852522920E-001   2.195240594370E-002   1.614594226173E+001
   8.800000000000E-003   0.000000000000E+000   9.527818639557E-005   8.800000000000E-003   1.716703320825E+001   1.716703320825E+001   3.681245526850E-001   3.681245526850E-001  -3.681245526850E-001   2.195240594370E-002   6.469528338868E+000
   9.600000000000E-003   0.000000000000E+000   1.216970789298E-005   9.600000000000E-003   6.135339272400E+000   6.135339272400E+000   1.253332335640E-001   1.253332335640E-001  -1.253332335640E-001   2.195240594370E-002   8.263409817909E-001
   1.040000000000E-002   0.000000000000E+000   9.019383564300E-006   1.040000000000E-002  -5.281860594089E+000  -5.281860594089E+000  -1.253332335640E-001  -1.253332335640E-001   1.253332335640E-001   2.195240594370E-002   6.124293479528E-001
   1.120000000000E-002   0.000000000000E+000   8.660656156010E-005   1.120000000000E-002  -1.636718173420E+001  -1.636718173420E+001  -3.681245526850E-001  -3.681245526850E-001   3.681245526850E-001   2.195240594370E-002   5.880712317705E+000
   1.200000000000E-002   0.000000000000E+000   2.257372106151E-004   1.200000000000E-002  -2.642409265160E+001  -2.642409265160E+001  -5.877852522920E-001  -5.877852522920E-001   5.877852522920E-001   2.195240594370E-002   1.532788706901E+001
   1.280000000000E-002   0.000000000000E+000   3.919922669521E-004   1.280000000000E-002  -3.482068064675E+001  -3.482068064675E+001  -7.705132427760E-001  -7.705132427760E-001   7.705132427760E-001   2.195240594370E-002   2.661684878357E+001
   1.360000000000E-002   0.000000000000E+000   5.442424508141E-004   1.360000000000E-002  -4.102935721533E+001  -4.102935721533E+001  -9.048270524660E-001  -9.048270524660E-001   9.048270524660E-001   2.195240594370E-002   3.695485915463E+001
   1.440000000000E-002   0.000000000000E+000   6.448231007906E-004   1.440000000000E-002  -4.466000837467E+001  -4.466000837467E+001  -9.822872507290E-001  -9.822872507290E-001   9.822872507290E-001   2.195240594370E-002   4.378443253319E+001
   1.520000000000E-002   0.000000000000E+000   6.688519078422E-004   1.520000000000E-002  -4.548450695976E+001  -4.548450695976E+001  -9.980267284280E-001  -9.980267284280E-001   9.980267284280E-001   2.195240594370E-002   4.541602370900E+001
   1.600000000000E-002   0.000000000000E+000   6.103844661330E-004   1.600000000000E-002  -4.345104669229E+001  -4.345104669229E+001  -9.510565162950E-001  -9.510565162950E-001   9.510565162950E-001   2.195240594370E-002   4.144599882346E+001
   1.680000000000E-002   0.000000000000E+000   4.838848396109E-004   1.680000000000E-002  -3.868739735937E+001  -3.868739735937E+001  -8.443279255020E-001  -8.443279255020E-001   8.443279255020E-001   2.195240594370E-002   3.285648899334E+001
   1.760000000000E-002   0.000000000000E+000   3.206473458316E-004   1.760000000000E-002  -3.149287656808E+001  -3.149287656808E+001  -6.845471059290E-001  -6.845471059290E-001   6.845471059290E-001   2.195240594370E-002   2.177242419401E+001
   1.840000000000E-002   0.000000000000E+000   1.610547598884E-004   1.840000000000E-002  -2.231954251930E+001  -2.231954251930E+001  -4.817536741020E-001  -4.817536741020E-001   4.817536741020E-001   2.195240594370E-002   1.093585397272E+001
