   2.240000000000E-002                   NaN                   NaN   2.240000000000E-002   3.118009076972E+001   3.118009076972E+001   6.845471059291E-001   6.845471059291E-001  -6.845471059291E-001   2.195240594370E-002   2.134208647975E+001
   2.320000000000E-002                   NaN                   NaN   2.320000000000E-002   3.845942943915E+001   3.845942943915E+001   8.443279255020E-001   8.443279255020E-001  -8.443279255020E-001   2.195240594370E-002   3.247041199364E+001
   2.400000000000E-002                   NaN                   NaN   2.400000000000E-002   4.332222074698E+001   4.332222074698E+001   9.510565162949E-001   9.510565162949E-001  -9.510565162949E-001   2.195240594370E-002   4.120060060014E+001
   2.480000000000E-002                   NaN                   NaN   2.480000000000E-002   4.546291794533E+001   4.546291794533E+001   9.980267284275E-001   9.980267284275E-001  -9.980267284275E-001   2.195240594370E-002   4.537292092236E+001
   2.560000000000E-002                   NaN                   NaN   2.560000000000E-002   4.474701222707E+001   4.474701222707E+001   9.822872507292E-001   9.822872507292E-001  -9.822872507292E-001   2.195240594370E-002   4.395519492562E+001
   2.640000000000E-002                   NaN                   NaN   2.640000000000E-002   4.121948773970E+001   4.121948773970E+001   9.048270524660E-001   9.048270524660E-001  -9.048270524660E-001   2.195240594370E-002   3.729815123046E+001
   2.720000000000E-002                   NaN                   NaN   2.720000000000E-002   3.510199089127E+001   3.510199089127E+001   7.705132427761E-001   7.705132427761E-001  -7.705132427761E-001   2.195240594370E-002   2.704865181442E+001
   2.800000000000E-002                   NaN                   NaN   2.800000000000E-002   2.677890691660E+001   2.677890691660E+001   5.877852522920E-001   5.877852522920E-001  -5.877852522920E-001   2.195240594370E-002   1.574228665741E+001
   2.880000000000E-002                   NaN                   NaN   2.880000000000E-002   1.677320589441E+001   1.677320589441E+001   3.681245526850E-001   3.681245526850E-001  -3.681245526850E-001   2.195240594370E-002   6.176099458927E+000
   2.960000000000E-002                   NaN                   NaN   2.960000000000E-002   5.713582430444E+000   5.713582430444E+000   1.253332335640E-001   1.253332335640E-001  -1.253332335640E-001   2.195240594370E-002   7.166368230494E-001
   3.040000000000E-002                   NaN                   NaN   3.040000000000E-002  -5.705046302289E+000  -5.705046302289E+000  -1.253332335640E-001  -1.253332335640E-001   1.253332335640E-001   2.195240594370E-002   7.144971027631E-001
   3.120000000000E-002                   NaN                   NaN   3.120000000000E-002  -1.676520593730E+001  -1.676520593730E+001  -3.681245526850E-001  -3.681245526850E-001   3.681245526850E-001   2.195240594370E-002   6.170209499859E+000
   3.200000000000E-002                   NaN                   NaN   3.200000000000E-002  -2.677194633634E+001  -2.677194633634E+001  -5.877852522918E-001  -5.877852522918E-001   5.877852522918E-001   2.195240594370E-002   1.573410400759E+001
   3.280000000000E-002                   NaN                   NaN   3.280000000000E-002  -3.509650662284E+001  -3.509650662284E+001  -7.705132427762E-001  -7.705132427762E-001   7.705132427762E-001   2.195240594370E-002   2.704020041464E+001
   3.360000000000E-002                   NaN                   NaN   3.360000000000E-002  -4.121582402822E+001  -4.121582402822E+001  -9.048270524660E-001  -9.048270524660E-001   9.048270524660E-001   2.195240594370E-002   3.729152118242E+001
   3.440000000000E-002                   NaN                   NaN   3.440000000000E-002  -4.474540023851E+001  -4.474540023851E+001  -9.822872507288E-001  -9.822872507288E-001   9.822872507288E-001   2.195240594370E-002   4.395202805517E+001
   3.520000000000E-002                   NaN                   NaN   3.520000000000E-002  -4.546345811129E+001  -4.546345811129E+001  -9.980267284292E-001  -9.980267284292E-001   9.980267284292E-001   2.195240594370E-002   4.537399912208E+001
   3.600000000000E-002                   NaN                   NaN   3.600000000000E-002  -4.332487960087E+001  -4.332487960087E+001  -9.510565162950E-001  -9.510565162950E-001   9.510565162950E-001   2.195240594370E-002   4.120565803889E+001
   3.680000000000E-002                   NaN                   NaN   3.680000000000E-002  -3.846403955570E+001  -3.846403955570E+001  -8.443279255021E-001  -8.443279255021E-001   8.443279255021E-001   2.195240594370E-002   3.247819689100E+001
   3.760000000000E-002                   NaN                   NaN   3.760000000000E-002  -3.118636262725E+001  -3.118636262725E+001  -6.845471059289E-001  -6.845471059289E-001   6.845471059289E-001   2.195240594370E-002   2.135067324039E+001
   3.840000000000E-002                   NaN                   NaN   3.840000000000E-002  -2.194913200733E+001  -2.194913200733E+001  -4.817536741022E-001  -4.817536741022E-001   4.817536741022E-001   2.195240594370E-002   1.057588758747E+001
   3.920000000000E-002                   NaN                   NaN   3.920000000000E-002  -1.133275630316E+001  -1.133275630316E+001  -2.486898871650E-001  -2.486898871650E-001   2.486898871650E-001   2.195240594370E-002   2.819377469751E+000
   4.000000000000E-002                   NaN                   NaN   4.000000000000E-002  -4.302021912106E-003  -4.302021912106E-003  -9.419143189200E-016  -9.453385837749E-016   9.023686481488E-016   2.195240594370E-002   4.062817938271E-007
