   8.000000000000E-004   0.000000000000E+000   7.245910485184E-017   8.000000000000E-004   1.132859367679E+001   1.132859367683E+001   2.486898871650E-001   2.486898871650E-001  -2.486898871650E-001   2.195240594370E-002   2.817306683229E+000
   1.600000000000E-003   0.000000000000E+000   4.117394840921E-016   1.600000000000E-003   2.194537014927E+001   2.194537014929E+001   4.817536741020E-001   4.817536741020E-001  -4.817536741020E-001   2.195240594370E-002   1.057226269895E+001
   2.400000000000E-003   0.000000000000E+000   6.274181707751E-016   2.400000000000E-003   3.118323830584E+001   3.118323830584E+001   6.845471059290E-001   6.845471059290E-001  -6.845471059290E-001   2.195240594370E-002   2.134639553576E+001
   3.200000000000E-003   0.000000000000E+000   2.237735438647E-016   3.200000000000E-003   3.846174891510E+001   3.846174891570E+001   8.443279255020E-001   8.443279255020E-001  -8.443279255020E-001   2.195240594370E-002   3.247432867317E+001
   4.000000000000E-003   0.000000000000E+000   1.645999734024E-015   4.000000000000E-003   4.332356638843E+001   4.332356638876E+001   9.510565162950E-001   9.510565162950E-001  -9.510565162950E-001   2.195240594370E-002   4.120316012317E+001
   4.800000000000E-003   0.000000000000E+000   1.031083588762E-016   4.800000000000E-003   4.546320485269E+001   4.546320485269E+001   9.980267284280E-001   9.980267284279E-001  -9.980267284279E-001   2.195240594370E-002   4.537349360298E+001
   5.600000000000E-003   0.000000000000E+000   5.556185819342E-014   5.600000000000E-003   4.474772201293E+001   4.474773661647E+001   9.823210809856E-001   9.823200837504E-001  -9.823219586990E-001   2.195240594370E-002   4.395661807918E+001
   6.400000000000E-003   0.000000000000E+000   1.230379251410E-016   6.400000000000E-003   4.121767130122E+001   4.121767130133E+001   9.048270524661E-001   9.048270524628E-001  -9.048270524613E-001   2.195240594370E-002   3.729486403287E+001
   7.200000000000E-003   0.000000000000E+000   9.761843885587E-017   7.200000000000E-003   3.509926177350E+001   3.509926177350E+001   7.705132427760E-001   7.705132427760E-001  -7.705132427760E-001   2.195240594370E-002   2.704444600814E+001
   8.000000000000E-003   0.000000000000E+000   4.528797685504E-016   8.000000000000E-003   2.677543654093E+001   2.677543654210E+001   5.877852522920E-001   5.877852522920E-001  -5.877852522920E-001   2.195240594370E-002   1.573820672313E+001
   8.800000000000E-003   0.000000000000E+000   7.042614475947E-017   8.800000000000E-003   1.676921215966E+001   1.676921215967E+001   3.681245526850E-001   3.681245526850E-001  -3.681245526850E-001   2.195240594370E-002   6.173158725157E+000
   9.600000000000E-003   0.000000000000E+000   1.954961374886E-016   9.600000000000E-003   5.709316504325E+000   5.709316504325E+000   1.253332335640E-001   1.253332335640E-001  -1.253332335640E-001   2.195240594370E-002   7.155670989273E-001
   1.040000000000E-002   0.000000000000E+000   5.816049156357E+007   1.040000000000E-002   1.468130677175E+011   1.858168996371E+010  -1.253147658381E-001   4.096334584802E+008  -4.096334582297E+008   2.195240594370E-002   7.579709204188E+018
