   8.000000000000E-004   2.605169988267E+000   3.811523032116E-005   8.000000000000E-004   1.085873693882E+001   1.085873693882E+001   2.486898871650E-001   2.486898871650E-001  -2.486898871650E-001   2.209409868741E-002   2.605163074173E+000
   1.600000000000E-003   1.013539057234E+001   1.483725568147E-004   1.600000000000E-003   2.141815016697E+001   2.141815016697E+001   4.817536741020E-001   4.817536741020E-001  -4.817536741020E-001   2.209409868741E-002   1.013538400894E+001
   2.400000000000E-003   2.074896398000E+001   3.040807113245E-004   2.400000000000E-003   3.066915353123E+001   3.066915353123E+001   6.845471059290E-001   6.845471059290E-001  -6.845471059290E-001   2.209409868741E-002   2.078164246413E+001
   3.200000000000E-003   3.181584104534E+001   4.664100947912E-004   3.200000000000E-003   3.798286844786E+001   3.798286844786E+001   8.443279255020E-001   8.443279255020E-001  -8.443279255020E-001   2.209409868741E-002   3.187511851755E+001
   4.000000000000E-003   4.059683698681E+001   5.952477588462E-004   4.000000000000E-003   4.290917274588E+001   4.290917274588E+001   9.510565162950E-001   9.510565162950E-001  -9.510565162950E-001   2.209409868741E-002   4.067959055710E+001
   4.800000000000E-003   4.491979138539E+001   6.587378629695E-004   4.800000000000E-003   4.513936443229E+001   4.513936443229E+001   9.980267284280E-001   9.980267284280E-001  -9.980267284280E-001   2.209409868741E-002   4.501810080027E+001
   5.600000000000E-003   4.371531535548E+001   6.411735636307E-004   5.600000000000E-003   4.453329984807E+001   4.453329984807E+001   9.822872507290E-001   9.822872507290E-001  -9.822872507290E-001   2.209409868741E-002   4.381734340698E+001
   6.400000000000E-003   3.728138033009E+001   5.468996052224E-004   6.400000000000E-003   4.112904486926E+001   4.112904486926E+001   9.048270524660E-001   9.048270524660E-001  -9.048270524660E-001   2.209409868741E-002   3.737434048353E+001
   7.200000000000E-003   2.720965480101E+001   3.992380821489E-004   7.200000000000E-003   3.514050050406E+001   3.514050050406E+001   7.705132427760E-001   7.705132427760E-001  -7.705132427760E-001   2.209409868741E-002   2.728300327841E+001
   8.000000000000E-003   1.599174903444E+001   2.347184887614E-004   8.000000000000E-003   2.694394922737E+001   2.694394922737E+001   5.877852522920E-001   5.877852522920E-001  -5.877852522920E-001   2.209409868741E-002   1.603979422560E+001
   8.800000000000E-003   6.402823057991E+000   9.404077521512E-005   8.800000000000E-003   1.705441053007E+001   1.705441053007E+001   3.681245526850E-001   3.681245526850E-001  -3.681245526850E-001   2.209409868741E-002   6.426133085483E+000
   9.600000000000E-003   8.150490509033E-001   1.200672832546E-005   9.600000000000E-003   6.093280498001E+000   6.093280498001E+000   1.253332335640E-001   1.253332335640E-001  -1.253332335640E-001   2.209409868741E-002   8.203111813932E-001
   1.040000000000E-002   6.107676493671E-001   8.910475300755E-006   1.040000000000E-002  -5.250712757223E+000  -5.250712757223E+000  -1.253332335640E-001  -1.253332335640E-001   1.253332335640E-001   2.209409868741E-002   6.091339574446E-001
   1.120000000000E-002   5.840515342886E+000   8.551798777315E-005   1.120000000000E-002  -1.626478441920E+001  -1.626478441920E+001  -3.681245526850E-001  -3.681245526850E-001   3.681245526850E-001   2.209409868741E-002   5.844843837498E+000
   1.200000000000E-002   1.521052242192E+001   2.228775906394E-004   1.200000000000E-002  -2.625687985837E+001  -2.625687985837E+001  -5.877852522920E-001  -5.877852522920E-001   5.877852522920E-001   2.209409868741E-002   1.523219614672E+001
   1.280000000000E-002   2.640277431933E+001   3.870083532881E-004   1.280000000000E-002  -3.459915897004E+001  -3.459915897004E+001  -7.705132427760E-001  -7.705132427760E-001   7.705132427760E-001   2.209409868741E-002   2.644888533977E+001
   1.360000000000E-002   3.664845744506E+001   5.373065178399E-004   1.360000000000E-002  -4.076744567679E+001  -4.076744567679E+001  -9.048270524660E-001  -9.048270524660E-001   9.048270524660E-001   2.209409868741E-002   3.672005236613E+001
   1.440000000000E-002   4.341292667712E+001   6.365903263826E-004   1.440000000000E-002  -4.437416383951E+001  -4.437416383951E+001  -9.822872507290E-001  -9.822872507290E-001   9.822872507290E-001   2.209409868741E-002   4.350474772725E+001
   1.520000000000E-002   4.502274270129E+001   6.602982911215E-004   1.520000000000E-002  -4.519269009140E+001  -4.519269009140E+001  -9.980267284280E-001  -9.980267284280E-001   9.980267284280E-001   2.209409868741E-002   4.512452843481E+001
   1.600000000000E-002   4.107965854059E+001   6.025653783225E-004   1.600000000000E-002  -4.317159341778E+001  -4.317159341778E+001  -9.510565162950E-001  -9.510565162950E-001   9.510565162950E-001   2.209409868741E-002   4.117868238229E+001
   1.680000000000E-002   3.255914053638E+001   4.776739392944E-004   1.680000000000E-002  -3.843786675572E+001  -3.843786675572E+001  -8.443279255020E-001  -8.443279255020E-001   8.443279255020E-001   2.209409868741E-002   3.264335916619E+001
